run_id,date_utc,test_type,pool,suite_version,scenario_count,romhack_commit,rom_hash,access_mode,opponent_model,action_quality,mechanics_accuracy,reasoning_quality,risk_management,calibration,weighted_score,top_move_agreement,acceptable_move_agreement,severe_blunders,mechanics_errors,state_errors,hidden_info_errors,illegal_action_errors,earliest_error_turn,wins,battles,sim_win_rate,confidence_interval,notes_artifact,next_study_target
replay_turn_pause_052_lovely_kiss_snorlax_sleep_pivot_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-923076_turns_1_9_lovely_kiss_snorlax_sleep_pivot,18,unknown,unknown,spectator_public_turn_pause_hidden_future_metadata_screened_side_known_conditionals_marked,expert_replay_actual_move_weak_oracle,,,,,,,11/18,12/18,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/replay_turn_pause_052_lovely_kiss_snorlax_sleep_pivot_smogtours-gen2ou-923076_2026-05-14.md","Construct unassigned-sleep-source and Snorlax damage/recoil pricing regression"
unassigned_sleep_source_snorlax_pricing_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,unassigned_sleep_source_snorlax_pricing_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/unassigned_sleep_source_snorlax_pricing_probe_001_2026-05-14.md","Fresh replay transfer focused on unassigned sleep source post-sleep doubles and damage/recoil pricing into Snorlax"
replay_turn_pause_053_curselax_phaze_cashout_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-922830_turns_1_5_7_12_curselax_phaze_cashout,22,unknown,unknown,spectator_public_turn_pause_hidden_future_metadata_screened_turn6_unscored_incomplete_freeze,expert_replay_actual_move_weak_oracle,,,,,,,11/22,15/22,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/replay_turn_pause_053_curselax_phaze_cashout_smogtours-gen2ou-922830_2026-05-14.md","Construct Snorlax set-ambiguity and Toxic-to-phaze-before-Explosion regression"
snorlax_set_ambiguity_phaze_cashout_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,snorlax_set_ambiguity_phaze_cashout_probe_001,5,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,5/5_action_policy_hits,5/5_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/snorlax_set_ambiguity_phaze_cashout_probe_001_2026-05-14.md","Fresh replay transfer focused on Snorlax set ambiguity support status before cash-out and RestTalk inference"
replay_turn_pause_054_hazard_loop_spin_window_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-922676_turns_1_10_hazard_loop_spin_window,20,unknown,unknown,spectator_public_turn_pause_hidden_future_metadata_screened_public_pre_turn1_species_only,expert_replay_actual_move_weak_oracle,,,,,,,10/20,12/20,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/replay_turn_pause_054_hazard_loop_spin_window_smogtours-gen2ou-922676_2026-05-14.md","Construct hazard-loop Spin-window regression after support-cash-out threat"
hazard_loop_spin_window_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,hazard_loop_spin_window_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/hazard_loop_spin_window_probe_001_2026-05-14.md","Fresh replay transfer focused on hazard-loop Spin windows after support-cash-out threats"
replay_turn_pause_055_low_cloyster_preserve_ghost_pivot_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-922579_turns_1_6_low_cloyster_preserve_ghost_pivot,12,unknown,unknown,spectator_public_turn_pause_hidden_future_metadata_screened_public_pre_turn1_species_only,expert_replay_actual_move_weak_oracle,,,,,,,4/12,7/12,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/replay_turn_pause_055_low_cloyster_preserve_ghost_pivot_smogtours-gen2ou-922579_2026-05-14.md","Construct low-support preservation before cash-out regression"
low_support_preserve_before_cashout_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,low_support_preserve_before_cashout_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/low_support_preserve_before_cashout_probe_001_2026-05-14.md","Fresh replay transfer focused on low-support preservation before cash-out"
replay_turn_pause_056_immediate_route_trade_converter_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-922569_turns_1_5_immediate_route_trade_converter,9,unknown,unknown,spectator_public_turn_pause_hidden_future_metadata_screened_public_pre_turn1_species_only_turn3_p2_unscored,expert_replay_actual_move_weak_oracle,,,,,,,4/9,6/9,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/replay_turn_pause_056_immediate_route_trade_converter_smogtours-gen2ou-922569_2026-05-14.md","Construct cash-out boundary regression: low-support preservation versus immediate converter-defined Explosion"
cashout_boundary_converter_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,cashout_boundary_converter_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/cashout_boundary_converter_probe_001_2026-05-14.md","Fresh replay transfer on cash-out boundary low-support preservation versus immediate converter-defined Explosion"
replay_turn_pause_057_sleep_absorber_trade_handoff_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-922568_turns_1_7_sleep_absorber_trade_handoff,14,unknown,unknown,spectator_public_turn_pause_hidden_future_metadata_screened_public_pre_turn1_species_only,expert_replay_actual_move_weak_oracle,,,,,,,7/14,10/14,0,0,0,0,0,2,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/replay_turn_pause_057_sleep_absorber_trade_handoff_smogtours-gen2ou-922568_2026-05-14.md","Construct mixed cash-out regression: set ambiguity sleeper preservation absorber selection and support handoff"
mixed_cashout_sleep_handoff_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,mixed_cashout_sleep_handoff_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/mixed_cashout_sleep_handoff_probe_001_2026-05-14.md","Fresh replay transfer on mixed cash-out decisions set ambiguity sleeper preservation absorber selection and support handoff"
replay_turn_pause_058_rest_sleeper_handoff_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,gen2ou-2595967411_turns_1_12_rest_sleeper_handoff,23,unknown,unknown,spectator_public_turn_pause_semi_blind_candidate_screened_keyword_presence_public_prompts,expert_replay_actual_move_weak_oracle,,,,,,,5/23,9/23,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/replay_turn_pause_058_rest_sleeper_handoff_gen2ou-2595967411_2026-05-14.md","Fresh regression on voluntary-entry intent Gengar over-cash sleep/status over-script and Rest sleeper handoff"
rest_sleeper_handoff_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,rest_sleeper_handoff_probe_001,3,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,3/3_action_policy_hits,3/3_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/rest_sleeper_handoff_probe_001_2026-05-14.md","Transfer next to a fresh no-keyword-screen replay on voluntary-entry intent non-Explosion pressure and Rest sleeper handoff"
replay_turn_pause_059_rest_phaze_status_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-888483_turns_5_14_rest_phaze_status,18,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_turns_1_4_quarantined_for_nickname_species_mapping,expert_replay_actual_move_weak_oracle,,,,,,,5/18,7/18,0,0,1,0,0,6,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/replay_turn_pause_059_rest_phaze_status_smogtours-gen2ou-888483_2026-05-14.md","Phaze-loop undercommitment sleep status absorber reuse and Rest wake tracking"
phaze_loop_rest_timing_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,phaze_loop_rest_timing_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/phaze_loop_rest_timing_probe_001_2026-05-14.md","Transfer next to a fresh no-keyword-screen replay using fixed species prompts on phaze-loop commitment versus first real breaker"
replay_turn_pause_060_fixed_helper_phaze_transfer_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-912658_turns_1_13_fixed_helper_phaze_transfer,26,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_fixed_species_prompt_helper,expert_replay_actual_move_weak_oracle,,,,,,,7/26,13/26,0,0,0,0,0,2,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/replay_turn_pause_060_fixed_helper_phaze_transfer_smogtours-gen2ou-912658_2026-05-14.md","Partial phaze-loop transfer with remaining active-damage underpricing over-cash and status over-script errors"
active_pressure_status_script_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,active_pressure_status_script_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/active_pressure_status_script_probe_001_2026-05-14.md","Transfer next to a fresh no-keyword-screen replay on active pressure before status Explosion or pivot scripts"
replay_turn_pause_061_active_pressure_transfer_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-911263_turns_1_9_active_pressure_transfer,18,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_fixed_species_prompt_helper,expert_replay_actual_move_weak_oracle,,,,,,,6/18,9/18,0,0,0,0,0,2,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/replay_turn_pause_061_active_pressure_transfer_smogtours-gen2ou-911263_2026-05-14.md","Repeated active-damage underpricing: Snorlax pressure into Cloyster and Forretress through support branches"
active_damage_persistence_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,active_damage_persistence_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/active_damage_persistence_probe_001_2026-05-14.md","Transfer next to a fresh no-keyword-screen replay on whether the next hit changes a support piece's job before pivot status phaze or cash-out"
replay_turn_pause_062_active_damage_branch_action_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-911268_turns_1_13_active_damage_branch_action,26,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_fixed_species_prompt_helper,expert_replay_actual_move_weak_oracle,,,,,,,9/26,13/26,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/replay_turn_pause_062_active_damage_branch_action_smogtours-gen2ou-911268_2026-05-14.md","Active-damage transfer partly improved; new repeated branch-action miss after naming absorber switch"
branch_action_after_naming_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,branch_action_after_naming_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/branch_action_after_naming_probe_001_2026-05-14.md","Transfer next to a fresh no-keyword-screen replay: name branch then choose active move counter-switch utility status phaze or cash-out"
replay_turn_pause_063_branch_action_transfer_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-907828_turns_1_13_branch_action_transfer,26,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_fixed_species_prompt_helper,expert_replay_actual_move_weak_oracle,,,,,,,10/26,15/26,0,0,0,0,0,2,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/replay_turn_pause_063_branch_action_transfer_smogtours-gen2ou-907828_2026-05-14.md","Branch-action transfer mixed: improved counter-switch turns 10 and 12, still missed immediate Thunder branch and over-cashed Cloyster"
branch_action_mixed_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,branch_action_mixed_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/branch_action_mixed_probe_001_2026-05-14.md","Transfer next to fresh replay with named branch plus chosen action and alternative comparison on each turn"
replay_turn_pause_064_branch_action_restatement_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-907834_turns_1_15_branch_action_restatement,30,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_fixed_species_prompt_helper,expert_replay_actual_move_weak_oracle,,,,,,,12/30,15/30,0,0,0,0,0,4,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/replay_turn_pause_064_branch_action_restatement_smogtours-gen2ou-907834_2026-05-14.md","RestTalk/cashout and hazard timing boundary; preserve Zapdos/Gengar when their route job remains; do not auto-switch sleepers or auto-spinblock before pricing reciprocal Spikes"
preservation_boundary_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,preservation_boundary_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/preservation_boundary_probe_001_2026-05-14.md","Transfer next to fresh replay: route-job checklist for low RestTalk preservation sleeping-piece stay/switch and Forretress Spikes-vs-Spin timing"
replay_turn_pause_065_preservation_transfer_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-920439_turns_1_15_preservation_transfer,30,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_fixed_species_prompt_helper,expert_replay_actual_move_weak_oracle,,,,,,,10/30,17/30,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/replay_turn_pause_065_preservation_transfer_smogtours-gen2ou-920439_2026-05-14.md","Preservation transfer partial: Forretress cash-out and Cloyster Reflect improved; branch-action still misses counter-switch coverage hard-answer and revealed-set re-solve"
branch_action_coverage_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,branch_action_coverage_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/branch_action_coverage_probe_001_2026-05-14.md","Transfer next to fresh replay with branch_action_after_naming card loaded; separate named branch from branch-beating action before revealing"
replay_turn_pause_066_branch_action_transfer_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-920441_turns_1_15_branch_action_transfer_same_pair_caveat,30,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_fixed_species_prompt_helper_same_pair_after_920439_caveat,expert_replay_actual_move_weak_oracle,,,,,,,8/30,13/30,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/replay_turn_pause_066_branch_action_transfer_smogtours-gen2ou-920441_2026-05-14.md","Branch-action card partial transfer only: hit Spikes through Gengar branch and sleep handoff; missed Forretress counter-switch Protect scout and Golem spinner role"
hidden_role_branch_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,hidden_role_branch_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/hidden_role_branch_probe_001_2026-05-14.md","Transfer next to fresh replay from different player pair; distinguish standard attacker role from hidden support role before choosing branch action"
replay_turn_pause_067_hidden_role_transfer_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-912841_turns_1_16_hidden_role_transfer,30,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_fixed_species_prompt_helper_two_unscored_hidden_intent_actions,expert_replay_actual_move_weak_oracle,,,,,,,11/30,15/30,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/replay_turn_pause_067_hidden_role_transfer_smogtours-gen2ou-912841_2026-05-14.md","Different-pair transfer: hidden-role check partial; missed Toxic-before-Spikes and Screech as branch-beating support action into receiver cycles"
support_action_branch_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,support_action_branch_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/support_action_branch_probe_001_2026-05-14.md","Transfer next to fresh replay: include Toxic Screech Reflect Curse and other support/setup moves as candidate branch-beating actions"
replay_turn_pause_068_support_action_transfer_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-913236_turns_1_15_support_action_transfer,30,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_fixed_species_prompt_helper,expert_replay_actual_move_weak_oracle,,,,,,,12/30,17/30,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/replay_turn_pause_068_support_action_transfer_smogtours-gen2ou-913236_2026-05-14.md","Support-action transfer partial: later Toxic and Lovely Kiss improved; missed Reflect Roar Curse and low-Forretress Spikes as branch-beating actions"
setup_phaze_support_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,setup_phaze_support_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/setup_phaze_support_probe_001_2026-05-14.md","Transfer next to fresh replay: treat Reflect Roar Curse Toxic Screech Spikes and support/setup moves as branch actions when they change receiver map or route clock"
replay_turn_pause_069_support_action_transfer_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-917918_turns_1_15_support_action_transfer,30,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_fixed_species_prompt_helper,expert_replay_actual_move_weak_oracle,,,,,,,11/30,14/30,0,0,0,0,0,2,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/replay_turn_pause_069_support_action_transfer_smogtours-gen2ou-917918_2026-05-14.md","Support-action transfer still partial: hit Spikes Toxic Quagsire handoff; missed Thunder-to-Nidoking counter-switch, Starmie TWave before Spin, Quagsire electric-immunity double, and sleeping Zapdos absorber reuse"
sleeper_spinner_immunity_branch_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,sleeper_spinner_immunity_branch_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/sleeper_spinner_immunity_branch_probe_001_2026-05-14.md","Transfer next to fresh replay: saved sleeper reusable absorber, Starmie status before Spin, Quagsire electric-immunity receiver, and counter-switch after naming receiver"
replay_turn_pause_070_sleeper_spinner_immunity_transfer_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,gen2ou-2568188099_turns_1_16_sleeper_spinner_immunity_transfer_one_unscored_misinput,31,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_fixed_species_prompt_helper_turn4_p1_unscored_public_misinput,expert_replay_actual_move_weak_oracle,,,,,,,13/31,17/31,1,0,0,0,0,2,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/replay_turn_pause_070_sleeper_spinner_immunity_transfer_gen2ou-2568188099_2026-05-14.md","Fresh transfer: hit early Spikes Toxic and Moltres/Snorlax handoffs; severe miss after naming Exeggutor Explosion but failing to preserve boosted Snorlax"
self_ko_absorber_transfer_001_2026_05_14,2026-05-14,focused_replay_transfer,vanilla_gsc_replay,smogtours-gen2ou-921984_turn9_self_ko_absorber_transfer,1,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_sequential_until_first_self_ko_threat,expert_replay_actual_move_weak_oracle,,,,,,,1/1,1/1,0,0,0,0,0,9,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/self_ko_absorber_transfer_001_smogtours-gen2ou-921984_2026-05-14.md","Focused transfer: after naming low-Cloyster self-KO threat into Snorlax, switched sleeping Cloyster as absorber; line also covered actual Toxic"
replay_turn_pause_071_cashout_branch_transfer_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-921983_turns_1_15_cashout_branch_transfer_same_pair_caveat,29,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_fixed_species_prompt_helper_same_pair_after_921984_caveat,expert_replay_actual_move_weak_oracle,,,,,,,12/29,16/29,1,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/replay_turn_pause_071_cashout_branch_transfer_smogtours-gen2ou-921983_2026-05-14.md","Cash-out transfer mixed: Golem Explosion into DrumLax improved; severe miss after naming Baton Pass to Marowak but choosing Thunderbolt instead of Whirlwind"
baton_pass_receiver_branch_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,baton_pass_receiver_branch_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/baton_pass_receiver_branch_probe_001_2026-05-14.md","Transfer next to fresh replay segment: after naming Baton Pass receiver, choose phaze, KO passer, counter-switch, or cash-out instead of active-only damage"
receiver_pivot_branch_transfer_001_2026_05_14,2026-05-14,focused_replay_transfer,vanilla_gsc_replay,smogtours-gen2ou-913242_turn3_receiver_pivot_branch_transfer,1,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_sequential_until_first_receiver_pivot,expert_replay_actual_move_weak_oracle,,,,,,,1/1,1/1,0,0,0,0,0,3,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/receiver_pivot_branch_transfer_001_smogtours-gen2ou-913242_2026-05-14.md","Focused transfer: Skarmory Toxic into Umbreon also beat the Raikou receiver branch; not a primary gate"
replay_turn_pause_072_branch_action_full_transfer_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-917932_turns_1_15_branch_action_full_transfer_same_set_caveat,30,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_fixed_species_prompt_helper_same_set_after_917918_caveat,expert_replay_actual_move_weak_oracle,,,,,,,15/30,18/30,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/replay_turn_pause_072_branch_action_full_transfer_smogtours-gen2ou-917932_2026-05-14.md","Full transfer: hit Thunder into Raikou receiver and Rock Slide into Skarmory; still missed Thief into Umbreon, Tyranitar counter-switch into Raikou, Forretress Toxic immunity, and Spikes before Spin"
mixed_receiver_action_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,mixed_receiver_action_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/mixed_receiver_action_probe_001_2026-05-14.md","Transfer next to fresh replay: choose counter-switch active damage status-immunity or support setup based on what beats the named receiver map"
replay_turn_pause_073_mixed_receiver_action_transfer_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-917839_turns_1_16_mixed_receiver_action_transfer,31,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_fixed_species_prompt_helper_turn3_p2_unscored,expert_replay_actual_move_weak_oracle,,,,,,,15/31,18/31,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/replay_turn_pause_073_mixed_receiver_action_transfer_smogtours-gen2ou-917839_2026-05-14.md","Mixed transfer: hit Thunder into Raikou and Ice Punch into Raikou receiver; missed Gengar into DynamicPunch, Golem Explosion absorber, and Cloyster cash-out into Dragonite"
mixed_punish_class_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,mixed_punish_class_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/mixed_punish_class_probe_001_2026-05-14.md","Transfer next to fresh replay: after naming a move-class punish choose immunity absorber avoidance coverage or cash-out according to the next board"
replay_turn_pause_074_mixed_punish_transfer_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,gen2ou-2595957046_turns_1_16_mixed_punish_transfer,31,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_fixed_species_prompt_helper_turn6_p1_unscored,expert_replay_actual_move_weak_oracle,,,,,,,12/31,22/31,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/replay_turn_pause_074_mixed_punish_transfer_gen2ou-2595957046_2026-05-14.md","Mixed punish transfer: hit absorber avoidance coverage into receiver and immunity-pivot class; missed Exeggutor Explosion cash-out before sleep/status script"
cashout_before_status_script_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,cashout_before_status_script_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/cashout_before_status_script_probe_001_2026-05-14.md","Transfer next to fresh replay: price active Explosion or cash-out before defaulting to sleep/status when the active target is already the route converter"
replay_turn_pause_075_cashout_before_status_transfer_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,gen2ou-2595963523_turns_1_18_cashout_before_status_transfer_same_post_caveat,35,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_fixed_species_prompt_helper_turn18_p2_unscored_same_post_after_2595957046_caveat,expert_replay_actual_move_weak_oracle,,,,,,,18/35,23/35,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/replay_turn_pause_075_cashout_before_status_transfer_gen2ou-2595963523_2026-05-14.md","Cash-out transfer: hit Cloyster absorber Snorlax Self-Destruct and Exeggutor Explosion; missed Steelix Explosion Gengar Destiny Bond and overcalled Cloyster Explosion where pivot preserve was better"
one_time_trade_taxonomy_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,one_time_trade_taxonomy_probe_001,5,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,5/5_action_policy_hits,5/5_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/one_time_trade_taxonomy_probe_001_2026-05-14.md","Transfer next to fresh replay: classify one-time trades as Explosion before reset Destiny Bond cash-out absorber switch preserve over bad boom or endgame conversion"
